id,raw_affiliation_string,in_oal_missing,in_kb_missing,validation,comment
https://openalex.org/W4400569441,"Technical University of Munich, School of Engineering and Design, Department of Energy and Process Engineering, Chair for Electrical Energy Storage Technology, 80333 Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W4220869564,"Technical University of Munich, School of Engineering and Design, Department of Energy and Process Engineering, Chair for Electrical Energy Storage Technology, Arcisstraße 21, 80333 Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W4402177717,"Chair of Electrical Energy Storage Technology, Technische Universität München School of Engineering and Design, Karlstraße 45, München, Bayern, 80333, GERMANY",Technische Universität Clausthal,,False,TU München
https://openalex.org/W3195283739,"Technical University of Munich (TUM), Institute for Electrical Energy Storage Technology (EES), Arcisstrasse 21, 80333 Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W3084697323,"Department of Energy and Automation Technology, Electrical Energy Storage Technology, Technical University of Berlin, Einsteinufer 11, Berlin, 10587, Germany",Technische Universität Clausthal,,False,TU Berlin
https://openalex.org/W3211210876,"Technical University of Munich (TUM), School of Engineering & Design, Department of Energy and Process Engineering, Institute for Electrical Energy Storage Technology, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W3164460870,"Technical University of Munich (TUM), Institute for Electrical Energy Storage Technology (EES), Arcisstr. 21, 80333 Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W4293067739,"Institute for Electrical Energy Storage Technology, Technical University of Munich, Arcisstr. 21, Munich, Bavaria, 80333, GERMANY",Technische Universität Clausthal,,False,TU München
https://openalex.org/W4200187688,"Chair for Electrical Energy Storage Technology (EES), TUM School of Engineering and Design, Technical University of Munich (TUM), Arcisstr. 21, 80333 Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W4401042214,"Technical University of Munich (TUM), TUM School of Engineering and Design, Department of Energy and Process Engineering, Chair of Electrical Energy Storage Technology, Arcisstr. 21, 80333 Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W4387730806,"Institute of Subsurface Energy Systems , Clausthal-Zellerfeld 38678 , Germany",Technische Universität Clausthal,,True,
https://openalex.org/W4392203965,"Technical University Berlin, Department of Electrical Energy Storage Technology, Germany",Technische Universität Clausthal,,False,TU Berlin
https://openalex.org/W3157509619,"Institute for Electrical Energy Storage Technology, Technical University of Munich (TUM), Arcisstr. 21, 80333 Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W3041758640,"Technical University of Munich (TUM), Institute for Electrical Energy Storage Technology (EES), D-80333 Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W4388009046,"Technische Universität Berlin, Institute of Energy and Automation, Chair of Electrical Energy Storage Technology (EET), Einsteinufer 11, 10587 Berlin, Germany",Technische Universität Clausthal,,False,TU Berlin
https://openalex.org/W4206304202,"Technical University of Munich, School of Engineering and Design, Department of Energy and Process Engineering, Institute for Electrical Energy Storage Technology, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W3091898859,"Institut für Materialprüfung und Werkstofftechnik, 38678, Clausthal-Zellerfeld, Germany",Technische Universität Clausthal,,True,
https://openalex.org/W4401722956,"Institute for Electrical Energy Storage Technology (EES), Technical University of Munich, Arcisstrasse 21, München, Bayern, 80333, GERMANY",Technische Universität Clausthal,,False,TU München
https://openalex.org/W4385539759,"Technical University of Munich, TUM School of Engineering and Design, Department of Energy and Process Engineering, Chair of Electrical Energy Storage Technology, Arcisstr. 21, 80333 Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W4283380801,"TUM School of Engineering and Design, Department of Energy and Process Engineering, Institute for Electrical Energy Storage Technology (EES), Technical University of Munich (TUM), Arcisstrasse 21, 80333 Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W4200075850,"Institute for Electrical Energy Storage Technology, Technical University of Munich (TUM), Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W4386287047,"Chair of Electrical Energy Storage Technology (EES), Department of Energy and Process Engineering, TUM School of Engineering and Design, Technical University of Munich (TUM), Arcisstr. 21, 80333 Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W4390737176,"Chair of Electrical Energy Storage Technology (EET), Institute of Energy and Automation, Technische Universität Berlin, Berlin, Germany",Technische Universität Clausthal,,False,TU Berlin
https://openalex.org/W4213458797,"Institute for Electrical Energy Storage Technology, Technical University of Munich (TUM), Arcisstr. 21, 80333 Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W3151812726,"Institute for Electrical Energy Storage Technology, Technical University of Munich (TUM), Arcisstr. 21, 80333 Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W4402749911,Chair of Electrical Energy Storage Technology Department of Energy and Process Engineering TUM School of Engineering and Design Technical University of Munich  Germany,Technische Universität Clausthal,,False,TU München
https://openalex.org/W4213094731,Electrical Energy Storage Technology Technische Universität Berlin  10587 Berlin Germany,Technische Universität Clausthal,,False,TU Berlin
https://openalex.org/W4214545979,"Institute for Electrical Energy Storage Technology (EES), Technical University of Munich (TUM), Arcisstr. 21, 80333 Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W3157735920,"Institute for Electrical Energy Storage Technology, Technical University of Munich (TUM), Arcisstr. 21, 80333 Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W3048226405,"Institute for Electrical Energy Storage Technology (EES), Technical University of Munich (TUM), 80333 Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W3185486781,"Institute for Electrical Energy Storage Technology, Technical University of Munich, Arcisstr. 21, 80333 Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W4390737179,"Chair of Electrical Energy Storage Technology (EET), Institute of Energy and Automation, Technische Universität Berlin, Einsteinufer 11, 10587 Berlin, Germany",Technische Universität Clausthal,,False,TU Berlin
https://openalex.org/W4308577340,"Chair of Electrical Energy Storage Technology, TUM School of Engineering and Design, Technical University of Munich, Karlstraße 45, 80333 Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W4392806891,Electrical Energy Storage Technology Technische Universität Berlin  10587 Berlin Germany,Technische Universität Clausthal,,False,TU Berlin
https://openalex.org/W4366606001,"Institute for Electrical Energy Storage Technology (EES), Technical University of Munich (TUM), Karlstr. 45, Munich, 80333, GERMANY",Technische Universität Clausthal,,False,TU München
https://openalex.org/W4381660478,"Electrical Energy Storage Technology, Technische Universität Berlin, 10587 Berlin, Germany",Technische Universität Clausthal,,False,TU Berlin
https://openalex.org/W3168582390,"Institute for Electrical Energy Storage Technology, Technical University of Munich (TUM), Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W4386969436,"Technical University of Munich, Chair of Electrical Energy Storage Technology, 80333 Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W4320341290,"Technical University of Munich, School of Engineering and Design, Department of Energy and Process Engineering, Chair of Electrical Energy Storage Technology, Arcisstraße 21, 80333 Munich, Germany",Technische Universität Clausthal,,False,TU München
https://openalex.org/W4392390903,Clausthal University of Technology,,Technische Universität Clausthal,True,
https://openalex.org/W4380300916,Claudine Auger est journaliste,,Technische Universität Clausthal,False,
https://openalex.org/W4403825241,"Rehabilitation Center Oberharz, Clausthal-Zellerfeld ,",,Technische Universität Clausthal,False,
https://openalex.org/W3103733729,"TU Clausthal, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W4210337717,Clausthal University of Technology,,Technische Universität Clausthal,True,
https://openalex.org/W4298627202,"Mineral Resources, Technical University of Clausthal, Adolph-Roemer-Straße 2A, 38678 Clausthal-Zellerfeld, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W3170487752,Claudine Auger est journaliste,,Technische Universität Clausthal,False,
https://openalex.org/W4306638457,"Institut für Elektrische Informationstechnik, Technische Universität Clausthal, 38678 Clausthal-Zellerfeld, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W3015069051,Claudine Auger est journaliste,,Technische Universität Clausthal,False,
https://openalex.org/W4297906557,Claudine Auger est journaliste,,Technische Universität Clausthal,False,
https://openalex.org/W3111323983,Claudine Auger est journaliste,,Technische Universität Clausthal,False,
https://openalex.org/W3042315136,"Institut für Informatik, Technische Universität Clausthal, Julius–Albert–Str. 4, 38678, Clausthal–Zellerfeld, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W4404818280,Academy of Geosciences and Geotechnology  P.O. Box 2538 38678 Clausthal-Zellerfeld Germany,,Technische Universität Clausthal,True,
https://openalex.org/W3032307583,"Clausthal Technical University, Department of Mineral and Waste Processing, Walther-Nernst-Straße 9, 38678 Clausthal-Zellerfeld, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W4403955396,"Institute of Subsurface Energy Systems, Clausthal University of Technology, 38678 Clausthal Zellerfeld, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W3030191392,"
Claudine Auger est journaliste.
",,Technische Universität Clausthal,False,
https://openalex.org/W4323566771,"Clausthal Research Center for Environmental Technologies, Leibnizstraße 21+23, 38678 Clausthal-Zellerfeld, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W4311890040,Claudine Auger est journaliste,,Technische Universität Clausthal,False,
https://openalex.org/W3199617884,"Institute of Organic Chemistry, Clausthal University of Technology, Clausthal-Zellerfeld, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W4403955396,"Research Centre of Energy Storage Technologies, Clausthal University of Technology, 38640 Goslar, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W3165332465,"Simulation Science Center Clausthal-Göttingen, Arnold-Sommerfeld-Str. 6, 38678, Clausthal-Zellerfeld, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W3047134741,"Clausthal University, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W3167476800,Claudine Auger est journaliste,,Technische Universität Clausthal,False,
https://openalex.org/W4224864453,"Institut für Werkstoffkunde und Werkstofftechnik, TU Clausthal, Agricolastrasse 6, 38678 Clausthal-Zellerfeld, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W4400721662,"mat4nrg GmbH, 38678 Clausthal-Zellerfeld, Germany",,Technische Universität Clausthal,False,
https://openalex.org/W4220867417,Claudine Auger est journaliste,,Technische Universität Clausthal,False,
https://openalex.org/W3088222717,"Clausthal Centre of Materials Technology, Agricolastraße 2, 38678 Clausthal-Zellerfeld, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W2772110631,"Chair of Technical Thermodynamics and Energy Efficient Material Treatment, Institute of Energy Process Engineering and Fuel Technology, Clausthal University of Technology, Agricolastrasse 4, 38678 Clausthal-Zellerfeld, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W4403097758,"Institute of Mathematics, TU Clausthal, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W4226065407,"Institute of Subsurface Energy Systems (ITE), Clausthal University of Technology, Agricolastraße 10, D -38678, Clausthal-Zellerfeld, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W4311890271,Claudine Auger est journaliste,,Technische Universität Clausthal,False,
https://openalex.org/W3030191392,Claudine Auger est journaliste,,Technische Universität Clausthal,False,
https://openalex.org/W4296203513,"Institute of Materials Science and Engineering, Technical University Clausthal, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W4353046614,Claudine Auger est journaliste,,Technische Universität Clausthal,False,
https://openalex.org/W3011104518,Chemical and Electrochemical Process Engineering Technische Universität Clausthal  Clausthal‐Zellerfeld Germany,,Technische Universität Clausthal,True,
https://openalex.org/W4200025892,Claudine Auger est journaliste,,Technische Universität Clausthal,False,
https://openalex.org/W3011932105,Clausthal Technical University Department of Mineral and Waste Processing  Walther-Nernst-Straße 9 38678 Clausthal-Zellerfeld Germany,,Technische Universität Clausthal,True,
https://openalex.org/W4353046696,Claudine Auger est journaliste,,Technische Universität Clausthal,False,
https://openalex.org/W4311890323,Claudine Auger est journaliste,,Technische Universität Clausthal,False,
https://openalex.org/W4210260616,. hha@hst.aau.dk,,Technische Universität Clausthal,False,
https://openalex.org/W4380359510,Claudine Auger est journaliste,,Technische Universität Clausthal,False,
https://openalex.org/W3082471172,"Clausthal Centre for Material Technology, Leibnizstraße 9, 38678 Clausthal-Zellerfeld, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W4200078529,"Clausthal University of Technology, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W3195297945,"Abteilung für Volkswirtschaftslehre , Technische Universität Clausthal Clausthal Germany",,Technische Universität Clausthal,True,
https://openalex.org/W4405103148,"Institute of Informatics, Clausthal University of Technology, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W3201325302,Claudine Auger est journaliste,,Technische Universität Clausthal,False,
https://openalex.org/W3038488640,"Technische Universität Clausthal, Institut für Theoretische Physik 2 , Leibnizstraße 10, 38678 Clausthal-Zellerfeld, Germany",,Technische Universität Clausthal,True,
https://openalex.org/W4380360781,Claudine Auger est journaliste,,Technische Universität Clausthal,False,
https://openalex.org/W3112104965,Claudine Auger est journaliste,,Technische Universität Clausthal,False,
https://openalex.org/W4286643618,Claudine Auger est journaliste,,Technische Universität Clausthal,False,
