id,raw_affiliation_string,in_oal_missing,in_kb_missing,validation,comment
https://openalex.org/W4400370338,"Department of Obstetrics, Gynecology and Reproductive Medicine, Hannover Medical School, Hannover, Germany",Stiftung Tierärztliche Hochschule Hannover,,FALSE,paper does not belong to Stiftung Tierärztliche Hochschule Hannover
https://openalex.org/W4206438746,"Institute for Animal Breeding and Genetics, University of Veterinary Medicine, Germany",Stiftung Tierärztliche Hochschule Hannover,,TRUE,
https://openalex.org/W4403401746,"Department of Obstetrics, Gynecology and Reproductive Medicine, Hannover Medical School, 30625 Hannover, Germany",Stiftung Tierärztliche Hochschule Hannover,,FALSE,paper does not belong to Stiftung Tierärztliche Hochschule Hannover
https://openalex.org/W4384818826,"IVD Society for Innovative Veterinary Diagnostics mbH, Seelze-Letter, Germany",Stiftung Tierärztliche Hochschule Hannover,,FALSE,paper does not belong to Stiftung Tierärztliche Hochschule Hannover
https://openalex.org/W3107851419,"IVD Innovative Veterinary Diagnostics (IVD GmbH), 30926 Seelze, Germany",Stiftung Tierärztliche Hochschule Hannover,,FALSE,paper does not belong to Stiftung Tierärztliche Hochschule Hannover
https://openalex.org/W3028969822,"Institute of Animal Breeding and Genetics, University of Veterinary Medicine, 1210, Vienna, Austria; Ludwig Boltzmann Institute for Cancer Research, 1090, Vienna, Austria; Institute for Diabetes and Cancer (IDC), Helmholtz Zentrum München, German Research Center for Environmental Health, Neuherberg, Germany",Stiftung Tierärztliche Hochschule Hannover,,TRUE,
https://openalex.org/W3135197601,"Midwifery Research and Education Unit, Department of Obstetrics, Gynaecology & Reproductive Medicine, Hannover Medical School, Hannover, Germany",Stiftung Tierärztliche Hochschule Hannover,,FALSE,paper does not belong to Stiftung Tierärztliche Hochschule Hannover
https://openalex.org/W3183302620,"IVD Innovative Veterinary Diagnostics (IVD GmbH), Albert-Einstein-Str. 5, 30926, Seelze, Germany",Stiftung Tierärztliche Hochschule Hannover,,FALSE,paper does not belong to Stiftung Tierärztliche Hochschule Hannover
https://openalex.org/W4280577322,"Department of Obstetrics, Gynecology, and Reproductive Medicine, Hannover Medical School, Hannover, Germany",Stiftung Tierärztliche Hochschule Hannover,,FALSE,paper does not belong to Stiftung Tierärztliche Hochschule Hannover
https://openalex.org/W4386102754,"University of Veterinary Medicine, Unit of Animal welfare, behavioral science, animal hygiene and husbandry, Veterinärstr. 13/R, 80539 Munich, Germany",Stiftung Tierärztliche Hochschule Hannover,,TRUE,
https://openalex.org/W3120575900,"Clinic for Small Mammals, Reptiles and Birds, University of Veterinary Medicine Hannover, Foundation, Bünteweg 9, 30559 Hannover, Germany",Stiftung Tierärztliche Hochschule Hannover,,TRUE,
https://openalex.org/W4388407011,"Small Animal Clinic, University of Hannover, Hannover, Germany",Stiftung Tierärztliche Hochschule Hannover,,TRUE,
https://openalex.org/W4396977071,"Department of Obstetrics, Gynecology, and Reproductive Medicine, https://ror.org/00f2yqf98Hannover Medical School, Hannover, Germany",Stiftung Tierärztliche Hochschule Hannover,,FALSE,paper does not belong to Stiftung Tierärztliche Hochschule Hannover
https://openalex.org/W3192576048,"Department of Obstetrics, Gynecology and Reproductive Medicine, Hannover Medical School, D-30625 Hannover, Germany",Stiftung Tierärztliche Hochschule Hannover,,FALSE,paper does not belong to Stiftung Tierärztliche Hochschule Hannover
https://openalex.org/W3211129301,"Department of Obstetrics, Gynecology and Reproductive Medicine , Hannover Medical School , Hannover , Germany",Stiftung Tierärztliche Hochschule Hannover,,FALSE,paper does not belong to Stiftung Tierärztliche Hochschule Hannover
https://openalex.org/W3091908380,"Research Center Emerging Infections and Zoonoses (RIZ), Hannover, Germany. Electronic address: Albert.Osterhaus@tiho-hannover.de",Stiftung Tierärztliche Hochschule Hannover,,TRUE,
https://openalex.org/W4386957901,"Katedra mikrobiologie a imunologie, University of Veterinary Medicine and Pharmacy",Stiftung Tierärztliche Hochschule Hannover,,TRUE,
https://openalex.org/W4390057985,"Department of Obstetrics, Gynecology and Reproductive Medicine, Hannover Medical School, 30625 Hannover, Germany",Stiftung Tierärztliche Hochschule Hannover,,FALSE,paper does not belong to Stiftung Tierärztliche Hochschule Hannover
https://openalex.org/W3196072055,"Team Kinderwunsch Hannover, Reproductive Medicine, Hannover, Germany",Stiftung Tierärztliche Hochschule Hannover,,FALSE,paper does not belong to Stiftung Tierärztliche Hochschule Hannover
https://openalex.org/W4393232495,"Department of Obstetrics, Gynecology, and Reproductive Medicine, Division of Gynecologic Endocrinology and Reproductive Medicine, Hannover Medical School, Hannover, Germany",Stiftung Tierärztliche Hochschule Hannover,,,
https://openalex.org/W3047637160,"Department of Obstetrics, Gynecology and Reproductive Medicine, Hannover Medical School, 30625 Hannover, Germany",Stiftung Tierärztliche Hochschule Hannover,,,
https://openalex.org/W4390502269,"IVD Innovative Veterinary Diagnostics (IVD GmbH), Albert-Einstein-Str. 5, 30926 Seelze, Germany",Stiftung Tierärztliche Hochschule Hannover,,,
https://openalex.org/W3034529596,Messerli Research Institute University of Veterinary Medicine Vienna,Stiftung Tierärztliche Hochschule Hannover,,,
https://openalex.org/W4220716458,"Department of Obstetrics, Gynaecology and Reproductive Sciences, Hannover Medical Reproductive Medicine, Hannover D-30625, Germany",Stiftung Tierärztliche Hochschule Hannover,Medizinische Hochschule Hannover (MHH),,
https://openalex.org/W4254421636,"Research Center Emerging Infections and Zoonoses, Hannover, Germany",Stiftung Tierärztliche Hochschule Hannover,,,
https://openalex.org/W3123892912,"Research Center of Emerging Infections and Zoonoses, Hannover, Germany",Stiftung Tierärztliche Hochschule Hannover,,,
https://openalex.org/W4224259323,"Department of Obstetrics, Gynecology and Reproductive Medicine, Hannover Medical School, Hannover, Germany",Stiftung Tierärztliche Hochschule Hannover,,,
https://openalex.org/W4206438746,"Biostabilization laboratory, Lower Saxony Centre for Biomedical Engineering, Implant Research and Development, University of Veterinary Medicine, Germany",Stiftung Tierärztliche Hochschule Hannover,,,
https://openalex.org/W3036992898,"Center for Systems Neuroscience, Hannover Graduate School for Veterinary Pathobiology, Neuroinfectiology, and Translational Medicine (HGNI), Hannover, Germany",Stiftung Tierärztliche Hochschule Hannover,,,
https://openalex.org/W4399830264,"IVD Gesellschaft für Innovative Veterinärdiagnostik mbH, 30926 Seelze-Letter, Germany",Stiftung Tierärztliche Hochschule Hannover,,,
https://openalex.org/W3173286503,"Department of Obstetrics, Gynecology and Reproductive Medicine, Medical Hannover School, Hannover, Germany. agnieszka.denecke@klinikum.wolfsburg.de",Stiftung Tierärztliche Hochschule Hannover,,,
https://openalex.org/W3135687205,"Inst. of Ecology and Evolution &amp; Field Station Schapen, Univ. of Veterinary Medicine Hannover Hannover Germany",Stiftung Tierärztliche Hochschule Hannover,,,
https://openalex.org/W4393232176,"Department of Obstetrics, Gynecology, and Reproductive Medicine, Division of Gynecologic Endocrinology and Reproductive Medicine, Hannover Medical School, Hannover, Germany",Stiftung Tierärztliche Hochschule Hannover,,,
https://openalex.org/W3154371246,"Department of Obstetrics, Gynecology, and Reproductive Medicine, Hannover Medical School, Hannover, Germany",Stiftung Tierärztliche Hochschule Hannover,,,
https://openalex.org/W4285900299,"Department of Obstetrics, Gynecology and Reproductive Medicine, Hanover Medical School, Hanover, Germany",Stiftung Tierärztliche Hochschule Hannover,,,
https://openalex.org/W3110943510,"Department of Obstetrics, Gynecology and Reproductive Medicine , Hannover Medical School , Hannover , Germany",Stiftung Tierärztliche Hochschule Hannover,,,
https://openalex.org/W3153268370,"Department of Obstetrics, Gynecology and Reproductive Medicine, Hannover Medical School, 30625 Hannover, Germany",Stiftung Tierärztliche Hochschule Hannover,,,
https://openalex.org/W3028810553,"Institute for Terrestrial and Aquatic Wildlife Research (ITAW), University of Veterinary Medicine, Foundation, Werftstrasse 6, 25761 Buesum, Germany",Stiftung Tierärztliche Hochschule Hannover,,,
https://openalex.org/W3135197601,"Midwifery Research and Education Unit Department of Obstetrics, Gynaecology &amp; Reproductive Medicine Hannover Medical School  Hannover Germany",Stiftung Tierärztliche Hochschule Hannover,,,
https://openalex.org/W4206832248,"Department of Obstetrics, Gynecology and Reproductive Medicine, Hanover Medical School, 30625 Hanover, Germany",Stiftung Tierärztliche Hochschule Hannover,,,
https://openalex.org/W3016897162,"Department of Physiological Chemistry, University of Veterinary Medicine Hannover, Hanover, Germany",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W3148861468,"CAPNETZ STIFTUNG, Hannover, Germany. jan.rupp@uksh.de",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4295494478,"CAPNETZ STIFTUNG, Hannover, Germany. gernot.rohde@kgu.de",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W3196079013,"Zentrum für Systemische Neurowissenschaften (ZSN), Stiftung Tierärztliche Hochschule",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W3203901338,"University of Veterinary Medicine Hannover, Foundation, Institute for Food Quality and Food Safety, Hannover, Germany",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4399659936,"Faculty of Electrical and Information Technology, University of Applied Sciences and Arts of Hannover, Ricklinger Stadtweg 120, Hanover, 30459, Germany",Hochschule Hannover,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4301391056,"Stiftung Tierärztliche Hochschule Hannover, Institut für Tierernährung",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4281671448,"Kirsten is a postdoc at the Institute for Animal Hygiene, Animal Welfare and Farm Animal Behaviour at the University of Veterinary Medicine Hannover, Hannover",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4387627092,"Veterinary Dental Clinic, Dorfstrasse 70, CH-8912 Obfelden, Switzerland. Electronic address: g.morgenegg@tierarzt-morgenegg.ch",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W3196079013,"Research Center for Emerging Infections and Zoonoses (RIZ), Stiftung Tierärztliche Hochschule",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4404912614,"and Institute for Laboratory Animal Science and Central Animal Facility, Hannover Medical School, Hanover, Germany (I.B., R.R.)",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W3135281686,"Institute of Zoology, University of Veterinary Medicine Hannover, Foundation, Bünteweg 17, 30599, Hannover, Germany. felix.felmy@tiho-hannover.de",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4296322794,Institute for Laboratory Animal Science and Central Animal Facility Hannover Medical School  Hannover Germany,,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4285500662,"Institut für Pathologie, Stiftung Tierärztliche
                    Hochschule",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W3196079013,"DFG-Graduiertenkolleg „Virusdetektion, Pathogenese und Intervention” (VIPER), Stiftung Tierärztliche Hochschule",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W3198878946,"Institut für Pathologie, Stiftung Tierärztliche Hochschule",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W3161144292,"Klinik für Kleintiere, Stiftung Tierärztliche Hochschule",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W3136176471,"Association for Health Promotion and Academy of Social Medicine Lower Saxony, Fenskenweg 2, 30165, Hannover, Germany",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4380265402,"Department of Pharmacology, Toxicology and Pharmacy, University of Veterinary Medicine Hannover, Foundation, Hannover, Germany;",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4281759973,"Department of Orthopedic and Trauma Surgery, Diakovere Friederikenstift and Henriettensift, Humboldtstraße 5, 30169, Hannover, Germany. Rony@Deyhazra.de",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4391282409,"The Richard Ramsden Centre for Hearing Implants, Manchester University NHS Foundation Trust, Hannover, Germany",Gottfried Wilhelm Leibniz Universität Hannover,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4388641087,Graduiertenförderung der Hanns-Seidel-Stiftung e. V.; der Verf. Prof. Dr,,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4402558295,"Department of Internal Medicine, Onkologische am Raschplatz, Hannover, Germany",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W3196838980,"Small Animal Clinic, Tierklinik Posthausen, Germany",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W3196079013,"Institut für Biochemie, Stiftung Tierärztliche Hochschule",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W3198878946,"Institut für Biochemie, Stiftung Tierärztliche Hochschule",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4205754321,"Außenstelle für Epidemiologie, Tierärztliche Hochschule Hannover , Hannover, Germany",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4285500662,"Research Center for Emerging Infections and Zoonoses (RIZ), Stiftung
                    Tierärztliche Hochschule",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4403189208,"7Department of Media, Information, and Design, University of Applied Sciences and Arts, Hannover, Germany",Hochschule Hannover,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4392642736,"Klinik für Kleintiere, Stiftung Tierärztliche Hochschule",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4281671448,"Kirsten is a postdoc at the Institute for Animal Hygiene, Animal Welfare and Farm Animal Behaviour at the University of Veterinary Medicine Hannover, 
Hannover",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W3196079013,"Institut für Virologie, Zentrum für Infektionsmedizin, Stiftung Tierärztliche Hochschule",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4288711873,EL INFIERNO DE BYUNG-CHUL HAN,,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4392663248,"Klinik für Kleintiere, Stiftung Tierärztliche Hochschule",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4312630825,"Member of Childhood Allergy and Tolerance – bioMarkers and
                    Predictors Consortium (CHAMP), Hannover, Germany",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4285500662,"Institut für Biochemie, Stiftung Tierärztliche
                    Hochschule",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4313252838,"Department of Orthopedic and Trauma Surgery, Diakovere Friederikenstift and Henriettensift, Hannover, Germany. Electronic address: Rony@Deyhazra.de",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W3025615441,"Klinik für Kleintiere, Stiftung Tierärztliche Hochschule",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4200219881,"AniCura Clinic of Small Animal Medicine Haar , Haar,",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W3043763009,"Institut für Pathologie, Stiftung Tierärztliche Hochschule",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4386925247,"Laboratory for Biomechanics und Biomaterials, 30625 Hannover , Germany",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4312736263,"Institute for Animal Nutrition, University of Veterinary Medicine Hannover, Foundation, D-30173 Hannover, Germany",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4297493458,"Department of Biochemistry, University of Veterinary Medicine Hannover;",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4205574987,"Department of Pathology, University of Veterinary Medicine, Hannover, Germany",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4388406542,"University of Veterinary Medicine Hannover, Hannover, Germany",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W3196079013,"Institut für Pathologie, Stiftung Tierärztliche Hochschule",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4205367218,"Clinic for Poultry, University of Veterinary Medicine Hannover, Foundation, Hannover, Germany",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W3198878946,"Research Center for Emerging Infections and Zoonoses (RIZ), Stiftung Tierärztliche Hochschule",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W4405865443,"Institute of Food Science and Human Nutrition, Foundation Leibniz University Hannover, Am Kleinen Felde 30, 30167 Hannover, Germany; Department of Agronomy, Food, Natural Resources, Animals, and Environment (DAFNAE), University of Padova, 35020 Legnaro, PD, Italy",,Stiftung Tierärztliche Hochschule Hannover,,
https://openalex.org/W3211856196,"Research Centre for Emerging Infections and Zoonoses, University of Veterinary Medicine Hannover, Hannover, Germany",,Stiftung Tierärztliche Hochschule Hannover,,
