id,raw_affiliation_string,in_oal_missing,in_kb_missing,validation ,comment
https://openalex.org/W3003265217,"ENT Practice Emden, Emden, Germany",,Hochschule Emden/Leer,FALSE,paper does not belong to Hochschule Emden/Leer
https://openalex.org/W4399555616,"HS Emden/Leer, Constantiapl. 4, Emden 26723, Germany",,Hochschule Emden/Leer,TRUE,
https://openalex.org/W3084264253,"Klinikum Emden, Bolardusstrasse 20, 26721, Emden, Germany",,Hochschule Emden/Leer,FALSE,paper does not belong to Hochschule Emden/Leer
https://openalex.org/W3204977316,"HS Emden/Leer, Emden, Germany",,Hochschule Emden/Leer,TRUE,
https://openalex.org/W3010334646,emissão de ordens de produção,,Hochschule Emden/Leer,FALSE,paper does not belong to Hochschule Emden/Leer
https://openalex.org/W4388206727,"Professor of Human-Computer Interaction , University of Applied Sciences Emden/Leer , Germany",,Hochschule Emden/Leer,TRUE,
https://openalex.org/W4237831976,"Faculty of Business StudiesUniversity of Applied Sciences Emden/Leer Emden, Germany;",,Hochschule Emden/Leer,TRUE,
https://openalex.org/W3015077648,Medizinische Klinik Emden,,Hochschule Emden/Leer,FALSE,paper does not belong to Hochschule Emden/Leer
https://openalex.org/W4389153292,Faculty of Technology University of Applied Sciences Emden/Leer  Emden Germany,,Hochschule Emden/Leer,TRUE,
https://openalex.org/W4404397596,"Onkologie UnterEms, Leer-Emden-Papenburg, Leer, Germany",,Hochschule Emden/Leer,FALSE,paper does not belong to Hochschule Emden/Leer
https://openalex.org/W3022800796,Onkologie UnterEms Leer?Emden?Papenburg Annenstr. 11 Leer Deutschland,,Hochschule Emden/Leer,FALSE,paper does not belong to Hochschule Emden/Leer
https://openalex.org/W4403815562,"Social Work and Health, University of Health Sciences Emden/Leer, Emden, Germany",,Hochschule Emden/Leer,TRUE,
https://openalex.org/W4281724722,"Faculty of Technology, Microbiology – Biotechnology University of Applied Sciences Emden/Leer  Emden Germany",,Hochschule Emden/Leer,TRUE,
https://openalex.org/W4399044604,"38976 University of Applied Science Emden/Leer , Emden , Germany",,Hochschule Emden/Leer,TRUE,
https://openalex.org/W3195497415,"Department of Anaesthesiology and Intensive Care Medicine, Emden Hospital, Emden, Germany",,Hochschule Emden/Leer,FALSE,paper does not belong to Hochschule Emden/Leer
https://openalex.org/W4281617928,"Department of Respiratory Medicine, Emden Hospital, Emden, Germany",,Hochschule Emden/Leer,FALSE,paper does not belong to Hochschule Emden/Leer
https://openalex.org/W4206582708,"Institut für Laser und Optik, Hochschule Emden/Leer-University of Applied Sciences, Emden/Leer, Contantiapl. 4, 26723 Emden, Germany",,Hochschule Emden/Leer,TRUE,
https://openalex.org/W4232100437,"Klinikum Emden, Bolardusstrasse 20, 26721, Emden, Germany",,Hochschule Emden/Leer,FALSE,paper does not belong to Hochschule Emden/Leer
https://openalex.org/W3091854028,"Physikalische Chemie, University of Applied Sciences, Constantiaplatz 4, D-26723 Emden, Germany",,Hochschule Emden/Leer,TRUE,
https://openalex.org/W3207942777,"HS Emden/Leer, Emden, Germany",,Hochschule Emden/Leer,TRUE,
https://openalex.org/W4381848290,"Osterstrasse 86b, 26725 Emden, Germany",,Hochschule Emden/Leer,FALSE,
https://openalex.org/W4404851470,"Emden Hospital, Department of Respiratory Medicine, Bolardusstrasse 20, 26721 Emden",,Hochschule Emden/Leer,FALSE,
