id,raw_affiliation_string,in_oal_missing,in_kb_missing
https://openalex.org/W4200525701,"Institute of Pathology, Clinical Center Osnabrueck, 49076 Osnabrueck, Germany",,Universität Osnabrück
https://openalex.org/W4251628561,"Freie Medizinjournalistin, Abt-Führer-Str. 9 a, 82256, Fürstenfeldbruck, Germany. hofmann_assmus@t-online.de",,Universität Osnabrück
https://openalex.org/W4396575381,"Institute of Pathology, Clinical Center Osnabrueck, 49076 Osnabrueck, Germany",,Universität Osnabrück
https://openalex.org/W3092493044,"Material Design and Structural Integrity Lab, Faculty of Engineering and Computer Sciences, Osnabrück University of Applied Sciences, Albrecht St. 30, 49076, Osnabrück, Germany. j.mola@hs-osnabrueck.de",,Universität Osnabrück
https://openalex.org/W4399148877,PhD Hochschule Osnabrck Caprivistr. 30 49076 Osnabrck Germany,,Universität Osnabrück
https://openalex.org/W4365479553,"Institute of Pathology, Clinical Center Osnabrueck, Osnabrueck, Germany",,Universität Osnabrück
https://openalex.org/W3047257068,"Faculty of Engineering and Computer Science, Material Science and Analysis, University of Applied Science, Albrechtstrasse 20, 49076, Osnabrück, Germany",Hochschule Osnabrück,Universität Osnabrück
https://openalex.org/W3203998250,"Faculty of Engineering and Computer Science, University of Applied Sciences Osnabrueck, 49076 Osnabrueck, Germany",Hochschule Osnabrück,Universität Osnabrück
https://openalex.org/W4309002107,"Department of Horticultural Production, University of Applied Science, 49090 Osnabrück, Germany",Hochschule Osnabrück,Universität Osnabrück
https://openalex.org/W3200344127,"Institute of Pathology, Clinical Center Osnabrueck, Osnabrueck, Germany",,Universität Osnabrück
https://openalex.org/W4367050029,Varusschlacht im Osnabrücker Land gGmbH,,Universität Osnabrück
