id,raw_affiliation_string,in_oal_missing,in_kb_missing
https://openalex.org/W3137470993,"University of Osnabruck, Faculty of Corporate Accounting and Information Systems (UWI) , Katharinenstr. 1 , Osnabruck , Germany",,Hochschule Osnabrück
https://openalex.org/W4400937723,"Klinische Forschung Osnabrück, Osnabrück, Germany",,Hochschule Osnabrück
https://openalex.org/W4402517840,"University of Osnabrück, Department of Marketing, Rolandstraße 8, 49069, Osnabrück, Germany",,Hochschule Osnabrück
https://openalex.org/W4291554863,"Botanical Garden of the University of Osnabrück, Albrechtstr. 29, Osnabrück, 490776, Germany",,Hochschule Osnabrück
https://openalex.org/W3094239041,"University of Osnabrück Institute of Social Sciences, , Osnabrück,",,Hochschule Osnabrück
https://openalex.org/W4404224799,"Department of Biology/Chemistry, Structural Biology Section, Osnabrück University, Osnabrück, Germany. arne.moeller@uos.de",,Hochschule Osnabrück
https://openalex.org/W3207960967,"Alfred Mengel, bis 2010 Pfarrer der Evangelisch-reformierten Gemeinde                      Lengerich (Emsland) und Präses des Synodalverbandes Emsland-Osnabrück,                      arbeitet als Religionslehrer am Gymnasium Leoninum in Handrup",,Hochschule Osnabrück
https://openalex.org/W3132055380,"Osnabrück Üniversitesi, Hukuk Fakültesi, Osnabrück, Almanya",,Hochschule Osnabrück
https://openalex.org/W4312085947,Department of Plant Physiology and Protein Metabolism Lab University of Osnabruck  Osnabruck Germany,,Hochschule Osnabrück
https://openalex.org/W4313446731,"Fachgebiet Informationsmanagement und Wirtschaftsinformatik, Universität Osnabrück, Parkstraße 40, 49080, Osnabrück, Deutschland",,Hochschule Osnabrück
https://openalex.org/W4391102118,"Department of Psychology, Osnabruck University",,Hochschule Osnabrück
https://openalex.org/W4220962614,"Authors email:[email protected]Heidi Keller, Dr. rer. nat., Dipl.-Psych., Professorin i. R. an der Universität Osnabrück und Direktorin                      von Nevet an der School of SocialWork der Hebrew University, Jerusalem",,Hochschule Osnabrück
https://openalex.org/W3185535397,Osnabrück U,,Hochschule Osnabrück
https://openalex.org/W4323309982,"Department of Biology, Botany, University of Osnabrück, Barbarastraße 11, 49076 Osnabrück, Germany University of Osnabrück Osnabrück Germany",,Hochschule Osnabrück
