id,raw_affiliation_string,in_oal_missing,in_kb_missing
https://openalex.org/W4221033865,"Faculty of Resource Management, HAWK University of Applied Sciences and Arts, Büsgenweg 1a, 37077, Göttingen, Germany",HAWK Hochschule für angewandte Wissenschaft und Kunst,
https://openalex.org/W4387938501,"Faculty of Engineering and Health, University of Applied Sciences and Arts, Göttingen, Germany",HAWK Hochschule für angewandte Wissenschaft und Kunst,
https://openalex.org/W4362671386,"Faculty Engineering and Health, University of Applied Sciences and Arts, 37085 Goettingen, Germany",HAWK Hochschule für angewandte Wissenschaft und Kunst,
https://openalex.org/W3199944191,"Faculty of Engineering and Health, HAWK Universityof Applied Sciences and Arts, 37085 Göttingen, Germany",HAWK Hochschule für angewandte Wissenschaft und Kunst,
https://openalex.org/W4292436430,"Faculty of Resource Management, HAWK University of Applied Sciences and Arts, Büsgenweg 1 A, 37077, Goettingen, Germany. jhomeie@gwdg.de",HAWK Hochschule für angewandte Wissenschaft und Kunst,
https://openalex.org/W4291950012,"Faculty of Resource Management, HAWK Göttingen,  Büsgenweg 1a,  37077, Göttingen, Germany",HAWK Hochschule für angewandte Wissenschaft und Kunst,
https://openalex.org/W4377108107,"Faculty of Resource Management, University of Applied Sciences and Arts, Büsgenweg 1a, 37077 Göttingen, Germany",HAWK Hochschule für angewandte Wissenschaft und Kunst,
https://openalex.org/W3167595287,"Faculty of Engineering and Health, University of Applied Sciences and Arts, Von-Ossietzky-Straße 99, 37085 Göttingen, Germany",HAWK Hochschule für angewandte Wissenschaft und Kunst,
https://openalex.org/W4387002038,"Resource Management, HAWK University of Applied Sciences and Arts, 37077 Goettingen, Germany",HAWK Hochschule für angewandte Wissenschaft und Kunst,
https://openalex.org/W3194903915,"Faculty of Social Work and Health, University of Applied Science and Art, Hildesheim, Germany",HAWK Hochschule für angewandte Wissenschaft und Kunst,Stiftung Universität Hildesheim
https://openalex.org/W4402310188,"Faculty of Resource Management, University of Applied Sciences and Arts (HAWK), Göttingen, Germany",,HAWK Hochschule für angewandte Wissenschaft und Kunst
https://openalex.org/W4206352126,"Fakultät Soziale Arbeit und Gesundheit, HAWK Hildesheim/Holzminden/Göttingen, Goschentor 1, 31134, Hildesheim, Deutschland. annette.probst@hawk.de",,HAWK Hochschule für angewandte Wissenschaft und Kunst
